Fecha,Estacion,NombreEstacion,Latitud,Longitud,pH,OD,Turbidez,Conductividad,Nitratos,DBO5,Fosfatos,Arsenico,Precipitacion_mm,Temperatura_Aire_C,ICA,Categoria_ICA
2025-07-12,CH-08,Vitor,-16.56,-71.78,7.42,4.75,13.9,914.2,7.89,5.06,0.646,0.0079,12.8,19.3,57,Regular
2025-07-12,CH-07,Uchumayo,-16.504,-71.65,7.45,5.85,11.6,773.2,6.46,6.44,0.582,0.0064,9.8,17.2,60,Regular
2025-07-13,CH-08,Vitor,-16.56,-71.78,7.14,6.34,15.1,995.0,7.15,5.92,0.714,0.0075,36.5,14.8,56,Regular
2025-07-13,CH-01,Charcani,-16.357,-71.546,7.95,9.05,0.5,332.6,0.12,1.49,0.017,0.0007,5.2,17.9,96,Excelente
2025-07-14,CH-06,Tiabaya,-16.468,-71.584,7.55,6.89,8.0,795.7,5.61,4.97,0.421,0.0072,1.1,15.8,69,Regular
2025-07-14,CH-05,Tingo,-16.4305,-71.555,7.29,6.39,8.9,623.2,5.27,3.42,0.411,0.0066,2.2,19.5,72,Buena
2025-07-16,CH-02,Chilina,-16.3815,-71.5295,7.52,8.95,3.6,445.9,1.96,2.34,0.188,0.0018,10.6,15.4,87,Buena
2025-07-16,CH-08,Vitor,-16.56,-71.78,7.34,6.09,8.0,887.8,7.35,5.02,0.539,0.0069,0.0,15.5,66,Regular
2025-07-16,CH-05,Tingo,-16.4305,-71.555,7.62,6.81,10.8,657.3,4.34,4.44,0.366,0.0038,7.6,13.7,69,Regular
2025-07-16,CH-07,Uchumayo,-16.504,-71.65,7.37,5.96,13.8,840.8,5.99,4.87,0.589,0.0063,0.0,17.6,62,Regular
2025-07-17,CH-03,Puente Grau,-16.3984,-71.5373,7.7,8.36,5.4,541.2,2.02,1.8,0.279,0.0033,2.6,17.9,86,Buena
2025-07-18,CH-07,Uchumayo,-16.504,-71.65,7.26,6.72,11.3,847.3,6.72,5.6,0.509,0.008,0.0,11.7,62,Regular
2025-07-18,CH-06,Tiabaya,-16.468,-71.584,7.39,6.39,6.8,726.6,6.03,5.61,0.486,0.0062,13.1,17.2,69,Regular
2025-07-18,CH-08,Vitor,-16.56,-71.78,7.09,5.75,18.3,938.6,7.61,4.89,0.679,0.008,13.5,15.3,53,Regular
2025-07-18,CH-02,Chilina,-16.3815,-71.5295,7.94,8.2,7.6,381.6,1.03,0.5,0.095,0.0029,4.0,16.2,88,Buena
2025-07-18,CH-05,Tingo,-16.4305,-71.555,7.14,6.39,8.8,629.0,4.18,3.45,0.427,0.0054,4.2,19.4,74,Buena
2025-07-19,CH-04,Puente Bolognesi,-16.4018,-71.534,7.58,7.79,4.5,517.7,3.12,2.42,0.29,0.0028,2.7,15.6,84,Buena
2025-07-19,CH-01,Charcani,-16.357,-71.546,7.91,8.63,3.2,337.7,0.34,1.31,0.01,0.0021,11.3,15.6,93,Excelente
2025-07-19,CH-06,Tiabaya,-16.468,-71.584,7.32,6.23,12.3,772.7,5.17,4.01,0.502,0.0043,15.9,12.3,67,Regular
2025-07-19,CH-01,Charcani,-16.357,-71.546,7.68,8.35,4.8,325.4,0.13,1.18,0.035,0.0017,0.0,14.2,92,Excelente
2025-07-19,CH-04,Puente Bolognesi,-16.4018,-71.534,7.65,7.7,5.8,619.3,3.54,3.8,0.293,0.004,29.0,11.9,78,Buena
2025-07-19,CH-04,Puente Bolognesi,-16.4018,-71.534,7.64,7.66,6.3,618.6,3.82,3.15,0.323,0.0035,9.0,13.4,78,Buena
2025-07-20,CH-01,Charcani,-16.357,-71.546,7.69,8.27,4.4,288.0,0.84,1.93,0.035,0.0034,13.3,17.5,89,Buena
2025-07-21,CH-08,Vitor,-16.56,-71.78,7.06,6.35,7.4,1006.5,7.07,5.97,0.693,0.0084,22.6,10.9,65,Regular
2025-07-21,CH-02,Chilina,-16.3815,-71.5295,8.03,8.26,8.0,352.7,1.49,1.0,0.076,0.0032,15.4,15.6,85,Buena
2025-07-22,CH-01,Charcani,-16.357,-71.546,7.63,8.86,6.9,205.8,0.05,1.39,0.046,0.0018,8.7,12.4,89,Buena
2025-07-23,CH-07,Uchumayo,-16.504,-71.65,7.38,6.1,14.9,826.3,6.91,5.04,0.628,0.0049,0.0,12.1,58,Regular
2025-07-23,CH-05,Tingo,-16.4305,-71.555,7.91,6.12,10.3,787.5,4.91,2.83,0.452,0.0034,0.0,14.4,72,Buena
2025-07-23,CH-07,Uchumayo,-16.504,-71.65,7.15,6.52,15.1,759.8,6.63,5.77,0.564,0.0063,0.0,15.1,57,Regular
2025-07-23,CH-03,Puente Grau,-16.3984,-71.5373,7.95,7.95,9.4,486.5,3.24,2.2,0.189,0.0034,1.1,15.7,78,Buena
2025-07-24,CH-08,Vitor,-16.56,-71.78,7.13,6.09,15.7,998.3,7.47,5.57,0.589,0.007,14.7,16.7,55,Regular
2025-07-24,CH-01,Charcani,-16.357,-71.546,7.91,8.37,4.4,231.8,1.07,1.37,0.067,0.0006,16.5,12.5,90,Buena
2025-07-24,CH-01,Charcani,-16.357,-71.546,7.48,7.72,5.5,329.4,0.24,0.5,0.084,0.0025,0.0,14.1,92,Excelente
2025-07-24,CH-08,Vitor,-16.56,-71.78,7.2,5.58,17.0,959.0,7.36,6.0,0.619,0.0062,4.4,13.9,53,Regular
2025-07-25,CH-05,Tingo,-16.4305,-71.555,7.7,7.42,10.4,677.7,4.35,3.71,0.368,0.0064,0.0,17.7,71,Buena
2025-07-26,CH-03,Puente Grau,-16.3984,-71.5373,7.63,7.58,6.1,505.9,3.46,1.49,0.235,0.0027,30.6,16.0,83,Buena
2025-07-26,CH-07,Uchumayo,-16.504,-71.65,7.16,5.49,11.2,773.7,6.09,5.88,0.574,0.0053,0.0,15.6,63,Regular
2025-07-26,CH-06,Tiabaya,-16.468,-71.584,7.33,6.07,13.0,787.1,5.66,4.1,0.46,0.006,14.3,8.1,65,Regular
2025-07-26,CH-01,Charcani,-16.357,-71.546,7.71,8.74,1.9,353.0,0.49,1.65,0.14,0.0024,0.0,7.9,93,Excelente
2025-07-27,CH-04,Puente Bolognesi,-16.4018,-71.534,7.58,6.71,7.5,603.6,4.32,1.36,0.427,0.0037,0.0,18.3,80,Buena
2025-07-27,CH-03,Puente Grau,-16.3984,-71.5373,7.65,8.42,6.8,462.6,2.49,1.4,0.264,0.0031,0.0,15.5,84,Buena
2025-07-27,CH-05,Tingo,-16.4305,-71.555,7.64,6.59,8.4,654.6,4.33,4.6,0.382,0.0049,15.8,16.4,72,Buena
2025-07-27,CH-08,Vitor,-16.56,-71.78,7.15,4.94,16.9,870.5,7.21,5.92,0.576,0.0071,10.1,12.8,53,Regular
2025-07-27,CH-02,Chilina,-16.3815,-71.5295,7.61,8.74,6.9,347.9,1.81,1.04,0.079,0.0022,2.3,12.3,86,Buena
2025-07-28,CH-02,Chilina,-16.3815,-71.5295,7.72,8.3,6.0,436.4,1.11,1.68,0.279,0.0027,0.0,14.1,87,Buena
2025-07-28,CH-06,Tiabaya,-16.468,-71.584,7.58,6.88,13.3,742.7,5.42,5.29,0.534,0.0059,0.0,11.6,63,Regular
2025-07-28,CH-08,Vitor,-16.56,-71.78,7.13,5.66,11.4,862.0,7.91,6.01,0.713,0.0079,9.7,8.6,58,Regular
2025-07-29,CH-03,Puente Grau,-16.3984,-71.5373,7.72,7.62,1.9,483.4,3.24,1.18,0.23,0.0037,1.9,8.8,89,Buena
2025-07-29,CH-03,Puente Grau,-16.3984,-71.5373,7.57,7.28,7.2,516.1,2.95,1.72,0.316,0.0021,12.0,17.6,82,Buena
2025-07-30,CH-04,Puente Bolognesi,-16.4018,-71.534,7.71,6.51,9.0,557.1,3.42,3.53,0.344,0.0045,21.4,16.1,75,Buena
2025-07-30,CH-07,Uchumayo,-16.504,-71.65,7.31,6.57,18.2,873.2,6.28,4.63,0.547,0.0073,6.4,16.4,56,Regular
2025-07-31,CH-08,Vitor,-16.56,-71.78,6.87,5.36,12.0,968.2,7.28,6.12,0.621,0.0078,15.1,10.5,59,Regular
2025-08-01,CH-01,Charcani,-16.357,-71.546,7.96,8.18,6.1,295.8,0.3,2.1,0.121,0.0026,10.8,14.6,88,Buena
2025-08-01,CH-04,Puente Bolognesi,-16.4018,-71.534,7.51,7.86,13.1,586.2,4.12,2.6,0.324,0.0039,0.0,9.6,71,Buena
2025-08-03,CH-02,Chilina,-16.3815,-71.5295,7.78,8.29,2.4,316.8,1.89,2.24,0.151,0.0027,14.4,18.6,89,Buena
2025-08-03,CH-01,Charcani,-16.357,-71.546,7.82,8.57,4.4,296.1,0.8,1.75,0.01,0.0013,0.0,15.3,90,Buena
2025-08-03,CH-04,Puente Bolognesi,-16.4018,-71.534,7.59,7.79,7.8,582.4,3.34,4.31,0.336,0.0045,0.0,11.0,75,Buena
2025-08-04,CH-08,Vitor,-16.56,-71.78,7.44,5.41,11.5,899.9,7.63,4.07,0.57,0.0072,0.0,13.0,63,Regular
2025-08-04,CH-03,Puente Grau,-16.3984,-71.5373,7.78,7.14,6.4,473.2,2.5,2.12,0.292,0.0035,6.6,11.8,83,Buena
2025-08-04,CH-06,Tiabaya,-16.468,-71.584,7.4,6.56,11.3,748.2,5.89,6.05,0.544,0.0066,21.1,18.0,63,Regular
2025-08-05,CH-01,Charcani,-16.357,-71.546,7.78,7.96,3.4,290.9,0.19,1.52,0.046,0.0017,0.0,17.1,92,Excelente
2025-08-05,CH-05,Tingo,-16.4305,-71.555,7.58,7.14,8.8,644.4,4.23,4.33,0.378,0.0058,31.1,15.5,72,Buena
2025-08-05,CH-07,Uchumayo,-16.504,-71.65,6.98,6.14,14.0,812.6,6.11,4.4,0.542,0.0075,14.0,8.3,62,Regular
2025-08-06,CH-04,Puente Bolognesi,-16.4018,-71.534,7.34,6.98,7.8,526.9,3.56,2.3,0.286,0.0055,10.0,19.1,79,Buena
2025-08-06,CH-06,Tiabaya,-16.468,-71.584,7.48,6.46,12.3,780.8,5.33,4.08,0.519,0.0049,13.3,12.3,66,Regular
2025-08-07,CH-07,Uchumayo,-16.504,-71.65,7.51,5.57,12.7,755.1,6.17,4.54,0.491,0.0073,0.9,15.7,63,Regular
2025-08-08,CH-08,Vitor,-16.56,-71.78,7.3,5.46,19.6,924.4,8.15,5.32,0.629,0.0069,0.0,15.2,50,Mala
2025-08-09,CH-06,Tiabaya,-16.468,-71.584,7.42,7.21,11.2,780.0,5.19,4.56,0.547,0.0044,15.5,14.4,67,Regular
2025-08-10,CH-07,Uchumayo,-16.504,-71.65,7.65,6.09,7.5,920.0,6.42,3.72,0.63,0.0072,9.6,17.9,71,Buena
2025-08-10,CH-06,Tiabaya,-16.468,-71.584,7.19,6.22,10.4,760.9,5.18,4.7,0.425,0.0051,6.7,15.9,68,Regular
2025-08-11,CH-01,Charcani,-16.357,-71.546,7.82,9.65,0.5,341.7,0.21,1.1,0.111,0.0018,0.0,18.8,97,Excelente
2025-08-11,CH-02,Chilina,-16.3815,-71.5295,7.86,8.16,4.7,317.5,1.8,2.17,0.169,0.0022,14.1,15.3,86,Buena
2025-08-11,CH-03,Puente Grau,-16.3984,-71.5373,7.23,7.13,6.7,449.6,2.31,3.63,0.198,0.0046,9.7,15.7,80,Buena
2025-08-12,CH-06,Tiabaya,-16.468,-71.584,7.34,7.13,13.5,715.6,4.53,4.43,0.591,0.0055,9.6,15.6,66,Regular
2025-08-12,CH-08,Vitor,-16.56,-71.78,7.39,4.97,16.1,916.1,7.59,5.87,0.691,0.0079,4.2,17.8,54,Regular
2025-08-12,CH-02,Chilina,-16.3815,-71.5295,7.58,8.06,1.7,369.3,0.85,2.65,0.161,0.0023,14.0,15.7,91,Excelente
2025-08-13,CH-05,Tingo,-16.4305,-71.555,7.31,7.08,6.9,669.2,4.6,3.69,0.43,0.0052,14.6,15.3,75,Buena
2025-08-14,CH-08,Vitor,-16.56,-71.78,7.44,5.47,18.9,908.3,6.73,4.91,0.646,0.0065,14.8,15.5,54,Regular
2025-08-14,CH-07,Uchumayo,-16.504,-71.65,7.22,6.17,16.3,852.8,5.23,5.44,0.493,0.008,5.3,12.1,59,Regular
2025-08-15,CH-02,Chilina,-16.3815,-71.5295,8.2,8.4,7.3,317.7,1.78,2.65,0.214,0.0031,5.0,13.1,82,Buena
2025-08-15,CH-08,Vitor,-16.56,-71.78,7.2,5.78,13.7,913.7,7.14,6.23,0.681,0.0076,24.6,15.5,57,Regular
2025-08-15,CH-08,Vitor,-16.56,-71.78,6.97,5.89,16.3,974.4,7.85,6.42,0.63,0.0081,3.3,15.3,52,Regular
2025-08-16,CH-07,Uchumayo,-16.504,-71.65,7.3,6.54,16.1,800.5,6.72,4.01,0.541,0.0079,9.5,17.1,59,Regular
2025-08-16,CH-07,Uchumayo,-16.504,-71.65,7.51,6.59,14.8,815.5,6.82,5.93,0.525,0.0067,14.9,16.0,57,Regular
2025-08-16,CH-06,Tiabaya,-16.468,-71.584,7.36,6.2,13.0,720.5,5.78,4.3,0.499,0.0066,0.0,14.9,64,Regular
2025-08-17,CH-01,Charcani,-16.357,-71.546,7.54,9.0,6.0,325.3,0.71,0.65,0.155,0.0018,9.6,15.8,90,Buena
2025-08-17,CH-05,Tingo,-16.4305,-71.555,7.59,7.69,11.8,618.4,4.46,3.41,0.516,0.0045,22.6,14.9,70,Regular
2025-08-17,CH-06,Tiabaya,-16.468,-71.584,7.43,6.58,10.8,693.5,5.72,5.51,0.445,0.0067,0.0,18.5,65,Regular
2025-08-17,CH-06,Tiabaya,-16.468,-71.584,7.56,6.52,11.5,747.1,5.42,5.37,0.428,0.0063,0.5,14.6,65,Regular
2025-08-18,CH-08,Vitor,-16.56,-71.78,7.26,5.14,17.7,895.3,6.72,5.77,0.637,0.0072,16.5,17.7,54,Regular
2025-08-18,CH-07,Uchumayo,-16.504,-71.65,7.54,5.59,12.1,836.9,5.79,4.35,0.541,0.0062,0.0,14.1,65,Regular
2025-08-18,CH-04,Puente Bolognesi,-16.4018,-71.534,7.3,7.84,12.5,591.2,2.91,2.55,0.34,0.0042,20.3,18.2,74,Buena
2025-08-19,CH-04,Puente Bolognesi,-16.4018,-71.534,7.56,7.91,7.5,588.4,3.56,3.49,0.267,0.0043,19.2,14.4,77,Buena
2025-08-19,CH-02,Chilina,-16.3815,-71.5295,7.58,8.42,3.3,372.9,1.85,1.86,0.166,0.0041,16.5,21.0,89,Buena
2025-08-19,CH-02,Chilina,-16.3815,-71.5295,7.57,8.4,4.3,406.2,0.81,2.61,0.113,0.0042,8.5,17.5,88,Buena
2025-08-19,CH-07,Uchumayo,-16.504,-71.65,7.33,6.6,12.3,864.5,6.78,4.5,0.544,0.0069,0.0,11.6,63,Regular
2025-08-20,CH-03,Puente Grau,-16.3984,-71.5373,7.57,7.2,5.2,402.0,2.18,4.01,0.184,0.0039,9.6,17.2,81,Buena
2025-08-22,CH-03,Puente Grau,-16.3984,-71.5373,7.55,7.41,7.3,534.3,2.33,2.31,0.333,0.0031,0.0,9.6,82,Buena
2025-08-22,CH-07,Uchumayo,-16.504,-71.65,7.19,6.5,14.4,823.2,6.77,5.4,0.522,0.0065,0.0,16.2,58,Regular
2025-08-22,CH-08,Vitor,-16.56,-71.78,7.15,6.16,17.5,965.4,7.68,5.09,0.641,0.0082,8.3,16.3,53,Regular
2025-08-22,CH-01,Charcani,-16.357,-71.546,7.88,8.75,6.1,274.1,0.68,1.22,0.01,0.001,13.5,15.9,89,Buena
2025-08-23,CH-05,Tingo,-16.4305,-71.555,7.46,6.68,9.1,650.4,4.23,3.19,0.332,0.0052,0.0,16.2,74,Buena
2025-08-24,CH-08,Vitor,-16.56,-71.78,7.02,5.72,16.4,1018.8,6.83,5.23,0.597,0.0066,0.0,7.4,56,Regular
2025-08-24,CH-01,Charcani,-16.357,-71.546,7.88,8.63,0.5,253.2,0.4,2.35,0.138,0.003,0.0,14.8,94,Excelente
2025-08-24,CH-02,Chilina,-16.3815,-71.5295,7.8,8.31,6.4,380.8,0.88,1.71,0.166,0.0022,7.3,17.8,87,Buena
2025-08-24,CH-03,Puente Grau,-16.3984,-71.5373,7.84,8.01,7.3,467.5,1.81,2.65,0.354,0.0035,0.0,10.6,82,Buena
2025-08-24,CH-02,Chilina,-16.3815,-71.5295,8.09,7.61,6.7,446.9,1.79,2.16,0.124,0.0019,0.0,8.9,84,Buena
2025-08-24,CH-07,Uchumayo,-16.504,-71.65,7.66,6.11,9.7,851.7,7.03,4.72,0.56,0.0061,8.4,20.4,65,Regular
2025-08-25,CH-05,Tingo,-16.4305,-71.555,7.41,7.99,9.9,718.5,3.82,3.19,0.335,0.0058,3.0,12.1,74,Buena
2025-08-25,CH-03,Puente Grau,-16.3984,-71.5373,7.32,7.94,10.2,463.3,2.28,2.25,0.236,0.0044,0.0,14.6,79,Buena
2025-08-26,CH-02,Chilina,-16.3815,-71.5295,7.73,7.98,7.8,377.0,1.13,0.67,0.128,0.0018,11.5,17.4,87,Buena
2025-08-27,CH-01,Charcani,-16.357,-71.546,7.96,8.93,4.9,313.0,0.35,1.54,0.083,0.0029,23.9,10.7,90,Buena
2025-08-28,CH-06,Tiabaya,-16.468,-71.584,7.58,6.82,12.3,757.1,5.27,4.83,0.366,0.0056,8.4,15.6,65,Regular
2025-08-28,CH-08,Vitor,-16.56,-71.78,7.16,5.07,12.4,972.4,7.04,5.95,0.669,0.007,0.0,14.0,59,Regular
2025-08-29,CH-03,Puente Grau,-16.3984,-71.5373,7.54,7.44,7.1,498.1,2.16,2.7,0.282,0.0033,0.6,16.5,82,Buena
2025-08-30,CH-04,Puente Bolognesi,-16.4018,-71.534,7.64,7.15,1.0,533.7,3.3,2.45,0.329,0.0048,5.3,16.9,87,Buena
2025-08-31,CH-03,Puente Grau,-16.3984,-71.5373,7.79,8.15,5.8,478.2,2.67,1.76,0.24,0.0028,0.0,14.2,84,Buena
2025-09-01,CH-08,Vitor,-16.56,-71.78,7.04,5.65,11.1,948.9,6.67,5.21,0.709,0.0076,5.0,19.1,63,Regular
2025-09-01,CH-02,Chilina,-16.3815,-71.5295,7.84,8.51,1.7,389.7,1.4,2.12,0.061,0.003,13.7,20.8,91,Excelente
2025-09-01,CH-06,Tiabaya,-16.468,-71.584,7.63,6.92,9.3,757.3,6.11,4.54,0.403,0.0055,0.0,14.1,68,Regular
2025-09-01,CH-01,Charcani,-16.357,-71.546,7.59,8.89,1.4,272.9,0.05,0.83,0.095,0.0021,18.4,15.8,97,Excelente
2025-09-02,CH-06,Tiabaya,-16.468,-71.584,7.18,6.7,14.3,726.0,5.17,4.82,0.51,0.0072,8.5,13.1,63,Regular
2025-09-03,CH-01,Charcani,-16.357,-71.546,7.85,8.77,2.5,292.0,1.21,1.93,0.084,0.0017,0.0,14.0,91,Excelente
2025-09-03,CH-01,Charcani,-16.357,-71.546,7.95,8.51,6.7,282.2,0.32,0.57,0.067,0.0026,8.1,11.1,90,Buena
2025-09-04,CH-04,Puente Bolognesi,-16.4018,-71.534,7.37,7.04,8.1,574.8,3.52,3.57,0.303,0.004,0.3,7.6,76,Buena
2025-09-04,CH-01,Charcani,-16.357,-71.546,7.62,8.85,3.8,296.0,0.13,0.92,0.01,0.0032,24.6,11.9,93,Excelente
2025-09-04,CH-04,Puente Bolognesi,-16.4018,-71.534,7.88,7.9,13.8,568.5,3.42,2.97,0.363,0.005,6.8,18.2,71,Buena
2025-09-04,CH-07,Uchumayo,-16.504,-71.65,7.54,6.51,11.8,854.2,6.21,5.48,0.578,0.0067,0.0,11.5,62,Regular
2025-09-04,CH-04,Puente Bolognesi,-16.4018,-71.534,7.3,7.2,6.3,587.9,3.4,3.21,0.256,0.0041,9.3,19.5,79,Buena
2025-09-04,CH-05,Tingo,-16.4305,-71.555,7.8,6.67,12.8,613.1,4.93,3.81,0.436,0.0049,0.0,18.1,67,Regular
2025-09-05,CH-05,Tingo,-16.4305,-71.555,7.41,6.93,15.6,733.4,4.81,3.52,0.357,0.0055,2.1,10.9,65,Regular
2025-09-05,CH-02,Chilina,-16.3815,-71.5295,7.74,8.53,2.8,388.0,1.02,1.76,0.134,0.0034,10.6,21.5,91,Excelente
2025-09-05,CH-07,Uchumayo,-16.504,-71.65,7.69,6.28,13.6,805.4,6.87,4.84,0.62,0.0065,0.0,14.0,60,Regular
2025-09-06,CH-01,Charcani,-16.357,-71.546,7.84,8.51,2.5,329.1,0.16,0.5,0.14,0.0034,3.8,11.3,96,Excelente
2025-09-06,CH-08,Vitor,-16.56,-71.78,7.53,6.55,15.4,880.4,7.25,6.14,0.636,0.0081,0.0,11.8,55,Regular
2025-09-06,CH-07,Uchumayo,-16.504,-71.65,7.42,6.14,9.9,879.3,6.12,5.75,0.615,0.0074,15.2,11.5,64,Regular
2025-09-06,CH-06,Tiabaya,-16.468,-71.584,7.44,6.29,8.5,730.9,5.74,4.44,0.436,0.0055,5.8,10.9,69,Regular
2025-09-07,CH-06,Tiabaya,-16.468,-71.584,7.39,6.55,10.7,734.6,5.48,5.52,0.564,0.0067,27.5,17.7,65,Regular
2025-09-07,CH-05,Tingo,-16.4305,-71.555,7.48,7.62,8.0,738.8,4.4,3.01,0.423,0.0047,8.7,17.3,76,Buena
2025-09-07,CH-06,Tiabaya,-16.468,-71.584,7.17,6.81,6.1,737.9,5.28,5.41,0.436,0.0059,0.0,13.4,71,Buena
2025-09-08,CH-07,Uchumayo,-16.504,-71.65,7.46,6.2,11.2,876.5,6.11,5.66,0.596,0.0056,26.3,18.6,63,Regular
2025-09-08,CH-07,Uchumayo,-16.504,-71.65,7.34,5.8,9.4,815.6,6.56,5.14,0.465,0.0063,22.6,5.9,65,Regular
2025-09-08,CH-08,Vitor,-16.56,-71.78,7.63,5.21,13.7,887.2,7.59,7.61,0.656,0.0075,16.1,16.1,53,Regular
2025-09-08,CH-08,Vitor,-16.56,-71.78,6.9,6.17,12.3,865.3,7.31,6.41,0.61,0.0083,19.0,16.8,58,Regular
2025-09-08,CH-06,Tiabaya,-16.468,-71.584,7.33,6.55,9.4,770.3,5.47,5.39,0.568,0.005,0.0,13.4,67,Regular
2025-09-09,CH-02,Chilina,-16.3815,-71.5295,7.82,8.7,2.7,383.7,1.01,1.36,0.036,0.004,16.8,14.0,92,Excelente
2025-09-09,CH-01,Charcani,-16.357,-71.546,7.75,8.58,3.6,322.1,0.25,1.17,0.074,0.0029,8.9,17.5,93,Excelente
2025-09-09,CH-07,Uchumayo,-16.504,-71.65,7.06,5.84,13.9,891.6,5.82,5.55,0.534,0.0069,0.0,16.9,61,Regular
2025-09-10,CH-01,Charcani,-16.357,-71.546,7.82,8.66,3.2,334.0,1.12,1.36,0.072,0.0016,19.2,13.4,91,Excelente
2025-09-10,CH-02,Chilina,-16.3815,-71.5295,7.64,8.29,0.5,355.2,1.75,1.93,0.207,0.0027,0.0,14.8,92,Excelente
2025-09-10,CH-07,Uchumayo,-16.504,-71.65,7.26,6.15,13.2,797.3,5.88,5.94,0.546,0.0064,10.9,15.1,61,Regular
2025-09-10,CH-02,Chilina,-16.3815,-71.5295,7.32,8.13,7.4,366.8,1.09,1.91,0.201,0.0037,0.0,9.6,85,Buena
2025-09-10,CH-05,Tingo,-16.4305,-71.555,7.16,5.93,11.6,633.0,4.28,4.18,0.358,0.0058,0.0,15.3,69,Regular
2025-09-11,CH-01,Charcani,-16.357,-71.546,8.07,8.47,0.5,309.4,0.68,2.37,0.049,0.0024,16.4,15.0,93,Excelente
2025-09-11,CH-03,Puente Grau,-16.3984,-71.5373,7.75,8.46,2.8,490.1,2.74,2.37,0.193,0.0024,0.0,18.2,86,Buena
2025-09-11,CH-06,Tiabaya,-16.468,-71.584,7.3,6.56,7.2,777.7,5.86,4.24,0.478,0.0047,0.0,15.3,71,Buena
2025-09-11,CH-06,Tiabaya,-16.468,-71.584,7.16,6.92,9.1,763.2,5.03,4.83,0.534,0.006,0.0,16.7,69,Regular
2025-09-12,CH-03,Puente Grau,-16.3984,-71.5373,7.61,8.34,6.0,464.3,2.58,2.28,0.209,0.0037,0.0,15.9,83,Buena
2025-09-12,CH-02,Chilina,-16.3815,-71.5295,7.73,7.73,10.3,355.7,1.85,3.04,0.209,0.0028,10.3,15.4,78,Buena
2025-09-12,CH-08,Vitor,-16.56,-71.78,7.2,5.85,13.9,943.4,7.66,5.81,0.558,0.0083,0.0,19.0,56,Regular
2025-09-12,CH-07,Uchumayo,-16.504,-71.65,7.36,6.22,13.0,835.8,6.01,3.88,0.559,0.0056,0.0,10.5,65,Regular
2025-09-12,CH-05,Tingo,-16.4305,-71.555,7.75,7.63,6.7,671.2,4.44,3.85,0.433,0.0049,9.8,15.9,75,Buena
2025-09-13,CH-04,Puente Bolognesi,-16.4018,-71.534,7.53,7.88,6.9,612.4,4.19,3.41,0.312,0.0044,21.7,17.2,77,Buena
2025-09-13,CH-07,Uchumayo,-16.504,-71.65,7.13,5.13,12.1,838.9,7.06,5.26,0.521,0.0062,0.0,17.4,61,Regular
2025-09-13,CH-06,Tiabaya,-16.468,-71.584,7.57,6.72,13.4,771.5,5.77,5.54,0.529,0.0068,14.8,14.5,61,Regular
2025-09-13,CH-01,Charcani,-16.357,-71.546,7.97,8.71,2.3,336.3,0.05,0.5,0.066,0.0019,0.0,12.6,96,Excelente
2025-09-15,CH-02,Chilina,-16.3815,-71.5295,7.81,8.36,7.8,408.0,1.46,2.24,0.182,0.0026,34.0,9.0,83,Buena
2025-09-16,CH-07,Uchumayo,-16.504,-71.65,7.53,6.55,7.6,847.9,6.79,6.44,0.584,0.0057,1.8,12.4,64,Regular
2025-09-16,CH-04,Puente Bolognesi,-16.4018,-71.534,7.73,7.28,7.2,548.9,3.26,3.6,0.3,0.0044,12.1,11.1,78,Buena
2025-09-16,CH-01,Charcani,-16.357,-71.546,8.08,9.79,5.6,274.9,1.04,1.94,0.01,0.0024,7.4,14.5,87,Buena
2025-09-17,CH-07,Uchumayo,-16.504,-71.65,7.39,5.89,9.5,813.7,6.71,5.14,0.54,0.0075,8.9,17.3,65,Regular
2025-09-17,CH-02,Chilina,-16.3815,-71.5295,7.49,8.73,4.3,323.4,1.3,2.21,0.11,0.0031,13.9,15.9,88,Buena
2025-09-17,CH-08,Vitor,-16.56,-71.78,7.41,6.03,13.1,901.7,6.97,6.09,0.602,0.0062,0.0,12.9,58,Regular
2025-09-18,CH-01,Charcani,-16.357,-71.546,7.81,9.68,7.1,284.5,0.66,0.65,0.121,0.0025,9.0,15.9,89,Buena
2025-09-18,CH-04,Puente Bolognesi,-16.4018,-71.534,7.57,7.26,7.2,523.9,3.75,3.37,0.381,0.0054,13.8,12.6,77,Buena
2025-09-18,CH-08,Vitor,-16.56,-71.78,7.13,5.34,17.1,980.8,8.03,6.0,0.684,0.0081,0.0,18.5,51,Regular
2025-09-19,CH-06,Tiabaya,-16.468,-71.584,7.62,6.19,9.1,748.9,5.2,3.85,0.454,0.0066,0.0,14.7,71,Buena
2025-09-19,CH-03,Puente Grau,-16.3984,-71.5373,7.66,8.46,3.9,473.1,2.29,2.59,0.271,0.0047,10.2,10.2,86,Buena
2025-09-19,CH-03,Puente Grau,-16.3984,-71.5373,7.63,7.82,14.5,480.2,2.42,2.62,0.204,0.0031,17.6,19.4,73,Buena
2025-09-19,CH-04,Puente Bolognesi,-16.4018,-71.534,7.71,7.48,11.0,553.3,3.14,4.37,0.289,0.0037,0.0,15.7,72,Buena
2025-09-19,CH-04,Puente Bolognesi,-16.4018,-71.534,7.76,7.27,5.3,540.7,3.45,1.57,0.342,0.0051,0.0,15.1,84,Buena
2025-09-19,CH-06,Tiabaya,-16.468,-71.584,7.64,6.49,15.5,677.5,5.52,4.35,0.451,0.0051,5.3,12.9,62,Regular
