Fecha,Estacion,pH,OD,Turbidez,Conductividad,Nitratos
2024-10-16,E01,7.79,9.17,11.9,295.7,0.05
2024-10-16,E05,7.5,6.35,8.9,570.8,2.65
2024-10-16,E08,7.24,5.39,12.6,980.7,7.72
2024-10-17,E01,8.02,8.35,4.5,342.3,0.39
2024-10-17,E03,8.02,8.89,5.8,407.4,0.77
2024-10-17,E03,7.46,7.36,9.6,402.2,0.19
2024-10-17,E06,7.5,6.21,5.3,677.3,2.97
2024-10-17,E08,7.2,4.34,15.8,965.7,8.4
2024-10-18,E04,7.77,7.47,9.9,496.9,1.82
2024-10-18,E06,7.43,6.51,10.8,626.6,3.7
2024-10-19,E01,7.6,8.67,7.7,380.8,0.46
2024-10-19,E02,7.82,8.33,11.1,378.6,0.05
2024-10-19,E02,7.43,8.68,5.3,364.1,0.56
2024-10-20,E01,7.66,8.56,14.1,345.3,0.11
2024-10-20,E05,7.41,6.82,16.3,603.5,1.8
2024-10-20,E08,6.84,5.94,12.6,944.4,7.75
2024-10-21,E01,7.45,8.77,2.4,282.8,0.05
2024-10-21,E07,6.87,5.47,17.6,794.8,5.57
2024-10-22,E01,8.11,8.69,6.6,298.0,0.66
2024-10-22,E04,7.32,7.12,4.8,472.5,1.79
2024-10-23,E05,7.66,6.91,11.9,605.0,2.12
2024-10-23,E07,7.24,5.84,11.5,856.9,4.97
2024-10-24,E02,7.86,8.51,11.2,319.9,0.52
2024-10-24,E03,8.04,8.0,6.0,455.7,1.26
2024-10-24,E06,7.16,6.48,4.2,706.2,3.4
2024-10-26,E01,7.75,7.99,9.5,392.0,0.15
2024-10-26,E06,7.4,6.81,10.0,625.4,4.13
2024-10-27,E01,7.89,8.42,2.1,362.7,0.7
2024-10-27,E05,7.32,7.22,3.0,504.7,1.95
2024-10-27,E07,7.52,5.02,12.0,778.3,5.29
2024-10-27,E08,7.06,6.06,16.4,969.4,8.33
2024-10-28,E04,7.43,8.01,9.5,581.2,1.48
2024-10-28,E04,7.6,7.3,12.7,505.6,1.03
2024-10-28,E05,7.68,8.21,13.2,590.4,2.1
2024-10-29,E02,8.01,8.19,8.8,402.1,0.97
2024-10-29,E02,7.62,8.63,7.1,378.2,0.7
2024-10-29,E05,7.61,7.38,15.9,608.4,1.46
2024-10-29,E07,7.42,5.97,8.6,737.6,5.22
2024-10-30,E08,7.15,4.98,11.9,967.0,8.52
2024-10-31,E02,7.83,8.24,8.8,355.4,0.6
2024-10-31,E06,7.21,6.7,7.6,667.9,3.72
2024-11-01,E01,7.56,8.29,7.2,276.3,1.28
2024-11-01,E04,7.46,7.41,3.9,491.0,1.53
2024-11-02,E01,7.95,9.12,3.0,308.1,1.28
2024-11-02,E03,7.42,7.54,6.0,449.7,1.73
2024-11-02,E05,7.31,6.83,7.9,539.3,2.5
2024-11-04,E02,7.92,7.31,5.3,338.2,1.73
2024-11-04,E02,7.67,8.49,3.9,375.0,0.75
2024-11-04,E03,7.82,8.89,7.6,343.2,0.72
2024-11-04,E03,7.55,8.14,11.1,423.1,0.76
2024-11-04,E03,7.7,7.89,8.9,455.0,0.72
2024-11-04,E08,7.22,5.72,12.4,965.3,8.31
2024-11-05,E01,8.33,9.04,6.9,365.9,0.59
2024-11-06,E01,7.77,7.18,5.2,331.8,0.34
2024-11-06,E03,7.42,7.79,4.0,454.0,1.06
2024-11-06,E06,7.34,6.95,10.9,660.1,2.61
2024-11-06,E08,7.22,5.57,14.0,912.0,7.88
2024-11-06,E08,7.1,5.84,11.6,924.8,7.99
2024-11-07,E01,7.79,8.47,4.6,373.0,0.78
2024-11-07,E02,7.7,8.22,5.4,373.1,0.82
2024-11-07,E05,7.44,7.62,10.2,532.3,2.56
2024-11-07,E08,7.56,5.21,16.8,943.3,7.94
2024-11-08,E04,7.48,7.89,10.1,553.2,1.36
2024-11-09,E02,7.94,7.99,6.7,340.4,0.75
2024-11-09,E03,7.41,8.12,14.6,387.8,0.05
2024-11-09,E04,7.71,8.32,7.3,502.2,1.32
2024-11-09,E04,7.36,7.0,5.8,472.7,1.65
2024-11-09,E07,7.65,6.64,8.5,768.8,5.84
2024-11-10,E01,7.94,10.13,7.2,321.1,0.57
2024-11-10,E02,7.6,9.76,6.3,298.1,0.05
2024-11-10,E03,7.61,7.98,4.5,400.4,1.33
2024-11-10,E08,7.19,4.49,12.9,892.0,7.61
2024-11-11,E04,7.7,7.01,12.4,481.2,1.3
2024-11-11,E05,7.34,5.87,11.7,517.1,1.82
2024-11-12,E05,7.41,6.53,10.1,571.6,1.58
2024-11-12,E08,6.9,5.13,13.8,927.2,7.9
2024-11-13,E05,7.2,7.04,12.6,520.8,1.38
2024-11-13,E05,7.03,7.18,7.5,517.7,2.28
2024-11-13,E06,7.61,6.82,12.4,629.0,3.74
2024-11-13,E07,7.13,6.3,11.5,817.8,6.04
2024-11-13,E08,7.07,5.83,18.0,930.2,7.69
2024-11-14,E04,7.39,8.53,6.6,503.8,1.42
2024-11-15,E02,7.31,8.66,12.4,351.6,0.61
2024-11-15,E04,7.65,6.66,6.1,509.7,2.27
2024-11-15,E07,7.2,5.95,13.1,796.4,5.72
2024-11-16,E03,7.82,7.96,5.7,442.4,1.09
2024-11-16,E03,7.7,8.89,8.9,402.4,0.16
2024-11-16,E05,7.37,7.23,9.9,608.8,1.34
2024-11-16,E05,7.24,6.94,10.4,553.4,2.45
2024-11-17,E01,7.9,8.32,10.9,351.7,0.26
2024-11-17,E02,7.54,7.92,8.6,362.2,0.24
2024-11-17,E07,7.31,6.15,7.2,844.0,5.83
2024-11-18,E01,7.6,8.33,6.9,333.2,0.95
2024-11-18,E05,7.55,7.19,9.4,593.2,2.28
2024-11-19,E01,7.94,7.55,7.2,372.2,0.23
2024-11-19,E06,7.24,5.86,17.0,645.0,3.31
2024-11-20,E01,7.83,8.75,9.4,353.7,0.17
2024-11-20,E04,7.53,7.02,6.8,483.9,2.14
2024-11-20,E07,7.27,6.78,12.9,747.7,5.87
2024-11-21,E07,7.24,6.65,6.3,775.8,5.15
2024-11-21,E07,7.23,6.28,9.6,763.6,5.11
2024-11-21,E07,7.22,7.0,9.6,733.7,5.03
2024-11-21,E08,6.86,5.83,11.5,934.0,8.74
2024-11-22,E07,7.19,5.32,12.5,837.8,5.61
2024-11-23,E01,7.83,8.28,6.8,307.7,1.34
2024-11-23,E04,7.38,6.85,9.8,543.5,1.24
2024-11-23,E06,7.33,6.67,8.0,702.4,3.82
2024-11-24,E01,8.02,9.8,4.0,250.5,0.26
2024-11-24,E04,7.49,7.37,7.1,489.9,1.31
2024-11-24,E06,7.18,7.35,8.3,645.6,3.0
2024-11-24,E08,7.17,5.35,17.1,921.6,7.99
2024-11-25,E08,7.38,5.45,8.2,970.2,6.87
2024-11-26,E02,7.5,8.74,10.1,366.9,0.23
2024-11-27,E03,7.39,8.24,7.0,392.8,0.77
2024-11-28,E03,7.39,8.19,6.8,420.7,1.3
2024-11-28,E04,7.33,7.06,6.9,479.6,1.2
2024-11-29,E05,7.21,6.35,6.1,573.6,2.03
2024-11-29,E05,7.45,6.85,12.7,538.7,1.95
2024-11-29,E05,7.61,7.3,7.9,521.5,1.48
2024-11-30,E02,7.44,7.98,12.1,346.7,0.95
2024-11-30,E04,7.21,7.28,8.9,528.0,1.26
2024-11-30,E07,6.92,5.87,11.0,815.5,5.95
2024-12-01,E02,7.55,7.78,11.7,308.4,0.24
2024-12-01,E05,7.5,7.14,22.9,576.8,2.63
2024-12-01,E05,7.25,6.39,17.1,586.2,2.87
2024-12-01,E08,6.88,5.02,19.5,894.4,8.92
2024-12-02,E04,7.7,8.35,14.8,435.3,2.11
2024-12-02,E06,7.33,6.89,15.9,652.4,4.12
2024-12-02,E06,7.66,6.72,15.4,566.2,4.12
2024-12-02,E08,7.35,5.76,15.9,897.0,9.02
2024-12-03,E01,7.95,9.32,11.0,368.5,0.49
2024-12-03,E02,7.6,8.55,11.7,389.3,0.1
2024-12-03,E04,7.57,6.92,10.7,437.2,1.98
2024-12-03,E08,7.26,5.89,15.4,947.0,9.67
2024-12-04,E04,7.24,7.32,15.7,425.5,1.36
2024-12-04,E04,7.5,7.19,12.6,450.2,1.35
2024-12-04,E05,7.39,5.89,16.9,552.6,2.13
2024-12-04,E06,7.25,6.5,21.9,648.9,4.73
2024-12-04,E06,7.1,5.12,18.1,610.6,4.58
2024-12-04,E08,7.39,6.16,17.0,851.5,9.33
2024-12-05,E04,7.6,7.0,10.3,450.5,2.51
2024-12-07,E01,7.84,8.78,12.7,281.2,0.75
2024-12-07,E04,7.64,7.16,15.0,519.0,1.06
2024-12-07,E06,7.29,6.33,21.9,604.0,4.41
2024-12-07,E08,7.2,5.05,19.9,905.3,9.48
2024-12-07,E08,7.2,5.25,15.6,860.5,8.83
2024-12-07,E08,6.79,5.75,19.2,932.3,8.98
2024-12-08,E03,7.72,7.13,13.8,379.8,1.39
2024-12-08,E05,7.3,5.49,14.4,528.1,1.88
2024-12-09,E03,7.65,8.0,17.5,370.4,1.22
2024-12-09,E06,7.37,5.66,11.0,621.9,4.18
2024-12-10,E02,7.99,8.31,9.9,367.7,0.56
2024-12-10,E02,7.87,8.26,13.9,309.2,0.69
2024-12-10,E03,7.76,7.24,16.1,388.1,1.0
2024-12-10,E05,7.27,6.35,16.4,506.7,1.79
2024-12-10,E07,7.06,5.76,14.4,783.2,5.91
2024-12-11,E02,7.5,8.16,12.4,285.6,0.57
2024-12-11,E04,7.29,6.48,15.5,406.6,1.13
2024-12-11,E07,7.13,5.56,16.8,791.9,6.6
2024-12-12,E08,7.13,5.16,17.4,900.5,9.46
2024-12-13,E05,7.39,6.73,15.5,508.7,3.05
2024-12-13,E07,7.26,5.42,20.1,799.8,5.55
2024-12-14,E01,7.84,7.36,7.9,293.5,0.56
2024-12-14,E03,7.39,8.17,11.2,359.4,0.57
2024-12-14,E04,7.79,6.47,17.3,453.4,0.87
2024-12-14,E04,7.38,7.11,17.2,479.0,1.52
2024-12-14,E08,7.14,5.62,18.9,857.4,9.62
2024-12-16,E01,7.18,8.84,13.7,280.8,1.34
2024-12-16,E05,7.61,6.46,14.0,567.6,1.49
2024-12-16,E06,7.28,6.19,14.7,605.5,3.74
2024-12-17,E02,7.56,7.33,16.7,334.6,1.24
2024-12-17,E04,7.73,7.49,14.4,455.8,2.03
2024-12-18,E04,7.51,7.06,10.2,448.9,1.01
2024-12-18,E04,7.88,6.16,16.0,424.4,1.0
2024-12-18,E08,7.21,4.92,23.7,902.2,9.7
2024-12-19,E05,7.35,7.03,19.0,485.2,2.38
2024-12-19,E08,7.05,5.11,17.2,842.0,8.99
2024-12-21,E01,7.63,8.74,17.3,292.4,0.45
2024-12-21,E02,7.85,8.57,16.3,271.0,1.2
2024-12-21,E03,7.55,8.83,15.9,382.0,1.41
2024-12-21,E08,6.79,4.87,16.2,882.2,8.67
2024-12-22,E02,7.41,8.48,16.0,309.4,1.42
2024-12-22,E04,7.43,7.75,19.1,457.2,1.51
2024-12-22,E04,7.42,7.13,16.1,384.2,0.98
2024-12-22,E04,7.27,7.48,12.9,410.6,1.41
2024-12-22,E06,7.61,5.93,14.3,653.4,3.55
2024-12-22,E07,7.49,5.15,14.1,765.8,6.72
2024-12-22,E07,7.12,5.14,12.5,725.5,6.58
2024-12-22,E07,7.12,5.67,18.9,748.0,6.57
2024-12-22,E08,7.22,5.13,18.0,915.2,9.08
2024-12-23,E05,7.7,6.02,12.9,569.2,1.68
2024-12-24,E01,8.02,8.44,11.1,245.4,0.87
2024-12-24,E01,8.14,7.58,9.7,242.2,0.05
2024-12-25,E03,7.52,7.82,19.7,443.5,1.17
2024-12-26,E02,7.78,7.8,13.7,326.1,0.95
2024-12-26,E02,8.34,8.21,14.5,334.1,0.07
2024-12-26,E02,7.86,8.92,13.2,356.1,1.03
2024-12-26,E04,7.92,6.83,14.2,448.2,1.34
2024-12-26,E06,7.11,5.83,18.5,578.4,4.32
2024-12-26,E06,7.43,6.35,17.0,573.6,3.88
2024-12-26,E08,7.16,5.41,21.5,894.5,9.38
2024-12-27,E04,7.52,6.59,13.7,440.3,2.57
2024-12-28,E07,7.2,5.52,18.3,790.3,5.87
2024-12-29,E05,7.42,7.53,16.7,506.5,2.92
2024-12-29,E08,6.81,4.32,18.2,857.6,9.46
2024-12-29,E08,7.16,6.12,19.6,949.8,9.6
2024-12-30,E01,8.12,9.41,11.1,288.9,0.05
2024-12-30,E05,7.34,7.21,16.9,494.4,2.22
2024-12-30,E06,7.61,6.83,21.5,659.4,3.89
2024-12-30,E07,7.0,5.86,18.4,785.4,6.09
2024-12-31,E05,7.54,6.0,14.3,515.1,2.56
2025-01-01,E02,7.66,8.5,13.2,320.3,1.12
2025-01-01,E04,7.6,8.08,19.9,433.7,1.55
2025-01-01,E05,7.3,6.06,16.7,528.0,2.49
2025-01-02,E04,7.44,7.13,19.3,453.7,1.68
2025-01-02,E07,7.26,5.81,20.1,753.1,6.2
2025-01-02,E08,6.97,6.05,21.2,901.1,9.89
2025-01-03,E01,7.91,9.01,11.4,317.6,1.02
2025-01-03,E02,7.67,8.1,10.7,384.7,0.53
2025-01-03,E02,7.6,8.7,15.2,284.0,0.75
2025-01-04,E04,7.91,7.4,13.9,515.1,2.09
2025-01-05,E02,7.57,7.66,17.8,302.7,1.57
2025-01-05,E03,7.38,7.73,12.1,400.5,1.14
2025-01-05,E07,7.09,4.82,19.1,767.8,6.71
2025-01-06,E01,7.92,7.73,12.2,289.7,1.24
2025-01-06,E01,7.79,8.52,13.5,246.1,0.47
2025-01-06,E01,8.0,9.4,10.3,215.0,0.84
2025-01-06,E04,7.19,7.77,18.1,405.4,1.66
2025-01-06,E04,7.39,7.72,19.1,433.0,1.28
2025-01-06,E06,7.65,6.61,14.6,606.6,4.26
2025-01-06,E08,6.54,5.23,22.3,863.3,9.43
2025-01-07,E04,7.6,6.74,12.9,433.3,2.12
2025-01-07,E06,7.04,7.11,17.1,580.7,3.59
2025-01-09,E02,7.72,8.19,8.6,307.1,0.66
2025-01-09,E06,7.2,6.67,19.2,625.8,4.41
2025-01-09,E07,7.21,5.56,17.3,809.7,7.28
2025-01-09,E07,6.91,4.87,23.7,822.1,5.88
2025-01-09,E08,7.02,5.9,19.1,872.9,9.44
2025-01-10,E01,8.02,6.93,14.5,280.1,0.69
2025-01-10,E05,7.38,7.2,13.8,521.1,2.29
2025-01-10,E07,7.22,6.74,17.1,762.8,6.26
2025-01-11,E02,7.54,8.95,13.5,349.0,1.21
2025-01-11,E04,7.53,7.84,12.7,494.9,1.77
2025-01-12,E08,7.28,5.93,17.3,888.0,10.0
2025-01-13,E03,7.57,8.35,14.1,301.6,0.95
2025-01-13,E06,7.43,6.22,20.5,596.1,3.82
2025-01-14,E01,7.8,7.96,12.1,274.9,0.16
2025-01-14,E03,7.55,7.98,13.9,398.5,1.13
2025-01-15,E02,7.48,7.97,16.1,355.6,0.33
2025-01-16,E01,7.78,8.2,13.5,303.6,0.64
2025-01-16,E04,7.26,8.17,19.1,487.4,1.64
2025-01-16,E06,7.24,5.52,18.0,617.7,3.71
2025-01-18,E04,7.63,7.02,13.7,418.6,1.24
2025-01-19,E02,7.87,7.52,16.0,336.4,1.65
2025-01-19,E04,7.08,7.27,11.7,496.3,1.21
2025-01-19,E08,6.91,4.45,18.9,902.4,8.98
2025-01-20,E04,7.8,6.03,17.8,487.4,1.74
2025-01-20,E04,7.73,6.95,13.2,518.9,2.2
2025-01-20,E05,7.54,6.81,17.1,535.7,2.14
2025-01-20,E06,7.39,6.3,16.7,597.0,3.48
2025-01-20,E08,6.93,5.08,15.2,863.2,9.32
2025-01-21,E04,7.49,8.13,17.0,434.3,2.16
2025-01-22,E02,7.63,8.54,17.2,363.6,1.3
2025-01-22,E04,7.61,7.17,13.8,427.2,2.26
2025-01-23,E03,7.6,7.65,13.6,404.4,2.23
2025-01-23,E05,7.17,7.37,12.1,549.6,2.37
2025-01-24,E06,7.25,5.77,17.0,617.1,4.34
2025-01-24,E06,7.52,6.36,21.4,651.9,3.82
2025-01-25,E01,7.8,8.01,15.7,295.7,1.27
2025-01-25,E02,7.8,9.01,18.6,256.8,0.61
2025-01-25,E03,7.63,8.23,14.0,415.2,1.23
2025-01-25,E05,7.56,6.02,15.3,543.5,2.18
2025-01-25,E06,7.4,6.5,15.3,611.7,3.55
2025-01-25,E08,7.43,4.96,19.0,852.0,9.48
2025-01-26,E03,7.58,7.61,12.8,382.1,1.51
2025-01-26,E06,7.42,5.43,19.7,651.8,4.31
2025-01-26,E06,7.29,5.29,13.0,613.8,4.17
2025-01-26,E08,6.97,5.15,16.5,925.8,8.65
2025-01-27,E01,7.64,8.95,10.5,338.4,0.75
2025-01-27,E02,7.62,8.95,15.6,312.6,0.37
2025-01-27,E06,7.33,6.58,14.4,647.6,3.45
2025-01-27,E06,7.49,6.09,15.4,639.4,4.73
2025-01-29,E04,7.65,7.22,16.0,449.9,1.46
2025-01-29,E06,7.44,6.31,21.3,557.9,4.04
2025-01-30,E01,7.78,8.43,11.0,285.2,0.44
2025-01-30,E03,7.62,7.46,10.2,384.4,0.67
2025-01-30,E04,7.28,6.98,12.7,486.0,1.2
2025-01-31,E02,7.51,8.11,18.4,315.1,0.75
2025-01-31,E02,7.57,8.31,13.2,303.9,1.12
2025-02-01,E01,7.78,8.22,8.2,289.8,0.72
2025-02-01,E05,7.14,5.98,18.3,550.1,1.91
2025-02-01,E07,6.97,5.32,18.5,817.2,6.28
2025-02-02,E02,7.99,8.53,11.3,318.9,1.12
2025-02-02,E02,7.98,8.82,8.1,247.6,0.84
2025-02-02,E06,7.34,6.13,7.5,631.9,4.23
2025-02-02,E08,7.11,5.33,23.2,963.5,9.26
2025-02-03,E08,7.14,5.25,15.3,871.2,8.8
2025-02-04,E04,7.37,7.45,18.9,418.5,1.41
2025-02-05,E04,7.17,7.14,15.1,466.6,1.2
2025-02-05,E05,7.59,7.23,22.7,509.4,2.29
2025-02-05,E05,7.54,6.98,18.8,476.0,2.74
2025-02-05,E08,7.13,5.25,24.0,898.5,8.44
2025-02-06,E02,7.71,8.42,20.9,357.8,0.82
2025-02-06,E03,7.68,8.38,17.0,433.2,1.18
2025-02-07,E07,7.01,5.43,18.2,691.6,6.44
2025-02-08,E03,7.1,7.98,17.2,391.9,1.98
2025-02-08,E04,7.85,6.78,13.9,425.6,1.15
2025-02-08,E04,7.3,7.56,16.3,406.8,1.26
2025-02-08,E05,7.33,8.08,15.2,452.6,2.9
2025-02-09,E03,7.56,8.41,13.7,423.9,0.92
2025-02-09,E07,7.08,5.64,15.8,665.6,6.76
2025-02-10,E07,7.31,6.34,13.1,730.5,6.5
2025-02-10,E07,7.27,5.86,14.6,721.5,6.69
2025-02-10,E07,7.09,5.78,17.9,789.5,6.58
2025-02-11,E02,7.52,8.49,10.1,307.9,1.09
2025-02-11,E06,7.0,6.03,14.9,636.1,3.81
2025-02-12,E03,7.39,7.56,19.2,403.8,1.1
2025-02-12,E06,7.12,7.0,21.0,601.3,4.74
2025-02-13,E02,7.79,8.01,16.6,342.1,0.8
2025-02-13,E03,7.48,8.28,11.4,394.8,0.47
2025-02-13,E06,7.37,5.75,16.9,602.6,3.65
2025-02-13,E07,7.3,5.79,17.1,791.3,6.52
2025-02-14,E03,7.59,7.4,10.0,389.7,2.03
2025-02-14,E03,7.58,8.27,16.0,358.5,1.53
2025-02-14,E04,7.35,8.12,21.0,459.0,1.61
2025-02-14,E06,7.08,6.56,18.7,665.1,3.92
2025-02-14,E06,7.45,6.34,13.4,596.6,4.15
2025-02-14,E08,7.01,4.93,16.1,858.7,9.21
2025-02-15,E02,7.69,7.62,8.8,314.9,1.05
2025-02-15,E06,7.37,5.99,19.5,604.7,3.74
2025-02-16,E01,8.09,9.16,9.5,271.1,0.44
2025-02-16,E02,7.86,7.12,11.8,344.9,0.85
2025-02-16,E06,7.32,6.98,17.6,628.2,4.31
2025-02-16,E07,7.18,5.61,17.0,739.8,6.58
2025-02-17,E04,7.65,6.71,14.1,431.4,0.81
2025-02-17,E07,7.31,6.12,19.0,747.5,5.66
2025-02-17,E08,7.06,5.75,17.1,906.0,8.96
2025-02-18,E04,7.85,7.92,18.6,475.9,1.38
2025-02-18,E08,7.11,5.29,12.7,887.0,8.93
2025-02-19,E04,7.19,8.57,14.2,496.0,2.17
2025-02-19,E05,7.43,6.87,14.4,537.0,2.61
2025-02-19,E08,7.21,5.1,16.2,930.3,9.09
2025-02-19,E08,7.27,4.51,17.5,888.0,9.32
2025-02-20,E05,7.34,6.82,18.2,557.1,2.65
2025-02-20,E06,7.41,6.14,19.4,600.1,3.45
2025-02-20,E07,6.91,6.34,18.3,728.9,5.87
2025-02-21,E05,7.71,7.82,17.9,537.5,1.58
2025-02-22,E02,7.67,8.81,15.3,328.6,0.23
2025-02-22,E03,7.49,7.87,15.2,394.5,1.36
2025-02-22,E04,7.64,7.28,15.2,454.3,1.84
2025-02-23,E02,7.74,7.27,14.6,258.3,1.21
2025-02-24,E02,7.48,8.14,12.9,311.8,0.78
2025-02-24,E08,7.15,5.6,20.1,869.9,9.81
2025-02-25,E04,7.13,6.93,9.4,438.5,0.82
2025-02-25,E06,7.54,5.85,18.0,640.5,4.52
2025-02-26,E07,7.51,5.42,11.8,673.6,5.85
2025-02-27,E05,7.74,6.97,13.2,518.9,3.1
2025-02-27,E05,7.44,6.71,17.7,538.1,1.73
2025-02-28,E01,7.89,8.62,15.2,211.3,0.66
2025-02-28,E07,7.1,5.09,16.1,744.8,6.14
2025-02-28,E07,6.88,6.45,15.1,737.3,5.88
2025-02-28,E07,7.08,5.45,16.8,754.0,5.99
2025-03-01,E06,7.21,6.48,15.9,635.5,3.85
2025-03-02,E03,7.52,7.31,11.2,383.0,1.35
2025-03-02,E07,7.13,5.6,20.4,660.3,6.22
2025-03-02,E08,6.94,4.68,18.7,906.3,9.16
2025-03-02,E08,6.96,5.22,18.0,879.3,9.32
2025-03-04,E02,7.77,7.67,17.8,344.4,0.63
2025-03-04,E02,7.51,7.73,12.7,364.6,0.98
2025-03-04,E02,7.24,8.73,12.9,284.3,0.93
2025-03-04,E04,7.74,6.75,13.1,420.3,1.32
2025-03-06,E06,7.27,6.73,10.1,628.2,3.56
2025-03-07,E01,7.59,8.24,13.3,241.0,0.56
2025-03-07,E05,7.56,6.62,24.0,498.8,3.0
2025-03-07,E08,7.14,5.4,19.8,851.0,9.28
2025-03-08,E03,7.72,7.3,22.7,382.8,0.92
2025-03-08,E08,7.25,5.62,19.3,825.3,8.79
2025-03-09,E04,7.73,7.06,13.9,439.5,1.49
2025-03-09,E06,7.32,5.5,14.0,616.2,4.44
2025-03-09,E06,7.4,6.07,21.9,576.8,3.33
2025-03-10,E02,7.57,8.08,11.6,327.3,0.59
2025-03-10,E03,7.36,7.0,18.1,349.2,0.99
2025-03-11,E03,7.61,7.8,15.4,321.8,1.06
2025-03-11,E06,7.32,5.36,19.8,607.7,4.12
2025-03-11,E07,6.79,5.52,16.2,761.0,6.05
2025-03-12,E04,7.34,7.53,14.1,421.4,1.61
2025-03-12,E05,7.4,5.93,20.0,575.1,1.95
2025-03-12,E05,7.42,7.08,20.2,566.7,1.86
2025-03-12,E08,7.22,5.08,21.6,868.0,9.61
2025-03-13,E01,7.74,8.33,10.6,274.7,0.35
2025-03-13,E04,7.32,7.05,18.6,422.7,1.87
2025-03-13,E05,7.38,7.26,11.9,531.5,2.72
2025-03-13,E06,7.07,5.68,17.1,658.4,3.48
2025-03-13,E06,7.27,5.65,19.0,600.2,3.43
2025-03-13,E07,7.02,6.54,17.1,702.7,5.44
2025-03-13,E08,7.25,5.4,20.6,900.5,9.71
2025-03-14,E02,7.64,8.43,16.8,289.5,0.88
2025-03-14,E02,7.9,7.58,14.8,281.8,0.31
2025-03-15,E06,7.16,6.36,10.2,607.1,4.15
2025-03-15,E07,7.1,6.06,20.2,733.5,6.84
2025-03-16,E07,7.33,6.47,15.4,692.0,6.19
2025-03-17,E01,7.71,8.83,12.6,263.4,1.04
2025-03-17,E05,7.52,6.68,16.7,560.8,2.55
2025-03-18,E04,7.48,7.21,13.3,471.9,2.03
2025-03-18,E08,7.23,4.36,21.1,919.1,9.01
2025-03-19,E01,7.99,8.83,14.8,247.5,0.65
2025-03-20,E03,7.88,7.0,10.1,320.5,0.7
2025-03-20,E04,7.59,6.65,14.2,445.8,0.9
2025-03-20,E04,7.48,6.7,12.7,491.3,1.24
2025-03-20,E08,6.86,5.61,16.3,894.9,8.67
2025-03-21,E08,7.37,5.78,19.8,891.3,9.49
2025-03-22,E01,7.63,8.78,12.5,277.3,1.1
2025-03-22,E02,7.49,7.3,14.8,357.6,0.46
2025-03-23,E01,7.9,8.32,13.6,262.9,0.94
2025-03-23,E02,7.82,7.7,14.6,292.7,1.06
2025-03-23,E07,7.22,5.74,20.8,711.6,6.08
2025-03-23,E07,6.7,6.57,15.7,681.6,5.7
2025-03-23,E07,7.14,5.29,20.0,695.8,6.19
2025-03-23,E08,7.45,5.18,16.9,894.0,9.49
2025-03-24,E01,7.48,8.39,12.4,284.7,0.87
2025-03-24,E04,7.46,6.34,12.8,497.8,2.09
2025-03-24,E08,6.98,4.57,19.5,936.2,9.31
2025-03-25,E04,7.51,7.63,15.4,489.9,1.46
2025-03-25,E07,7.27,6.31,17.5,743.6,6.05
2025-03-25,E07,7.39,6.22,16.0,744.3,6.15
2025-03-26,E07,7.08,5.79,14.2,711.5,6.62
2025-03-26,E08,7.29,5.37,15.2,930.3,9.13
2025-03-27,E02,7.8,8.64,14.8,314.0,0.97
2025-03-27,E03,7.6,7.41,11.1,409.2,1.52
2025-03-27,E05,7.27,6.0,11.3,541.2,1.79
2025-03-27,E06,7.18,6.35,15.8,589.5,3.5
2025-03-27,E06,7.07,5.68,17.2,640.7,4.28
2025-03-27,E07,7.0,5.67,14.0,736.5,5.78
2025-03-27,E08,7.11,4.76,16.8,833.8,9.05
2025-03-28,E01,7.82,8.37,11.0,266.4,0.05
2025-03-28,E02,7.57,7.47,17.0,381.8,0.31
2025-03-28,E05,7.23,7.21,11.6,520.3,2.94
2025-03-28,E08,6.91,5.88,18.4,891.7,9.63
2025-03-28,E08,7.12,5.61,19.3,860.5,8.54
2025-03-29,E01,7.87,8.61,14.2,336.2,0.65
2025-03-29,E02,7.89,8.23,9.5,334.2,0.91
2025-03-29,E07,7.04,6.09,18.4,797.8,6.62
2025-03-30,E01,8.02,8.76,14.1,219.7,0.29
2025-03-30,E01,7.95,7.84,13.8,276.2,0.56
2025-03-30,E02,7.75,7.91,13.6,306.7,1.28
2025-03-30,E07,7.32,6.03,18.9,744.1,6.49
2025-03-30,E07,7.22,5.96,16.9,763.1,6.97
2025-03-31,E04,7.52,6.78,10.9,458.7,2.25
2025-03-31,E05,7.42,6.08,13.2,495.6,2.61
2025-03-31,E05,7.24,6.96,18.6,474.8,2.26
2025-03-31,E06,7.26,5.46,16.8,584.1,4.19
2025-04-01,E04,7.28,8.44,11.6,526.0,1.45
2025-04-01,E06,7.46,6.57,9.3,673.2,3.54
2025-04-01,E08,7.22,6.06,6.6,979.6,7.97
2025-04-02,E05,7.51,6.89,9.3,585.8,2.33
2025-04-03,E01,7.88,8.22,4.7,284.0,0.05
2025-04-03,E01,7.97,8.2,10.2,294.5,1.21
2025-04-03,E05,7.27,6.93,1.0,585.1,2.28
2025-04-03,E06,7.34,6.91,10.8,678.9,3.04
2025-04-03,E07,7.24,5.64,8.2,777.6,5.56
2025-04-04,E02,7.98,8.39,4.6,359.4,0.58
2025-04-05,E02,7.77,7.98,4.0,387.4,0.67
2025-04-05,E06,7.17,6.47,11.1,691.4,3.55
2025-04-06,E03,7.74,8.2,5.6,398.7,1.11
2025-04-06,E03,7.72,8.77,8.6,395.4,0.05
